totmou,creditcd,eqpdays,Customer_ID
3545,Y,291,1093019
14178,N,144,1036038
8407,N,162,1045453
2097,Y,334,1057202
2311,Y,404,1064119
2241,N,758,1018388
5834,Y,349,1013616
5746,Y,115,1047855
6545,N,291,1087215
6641,N,401,1008711
4522,Y,170,1053027
30690,N,126,1075607
39517,N,378,1006389
3452,N,210,1094230
11726,N,105,1085132
3240,,832,1009640
3238,Y,72,1025742
2622,Y,659,1021624
42809.28333,N,179,1000571
23138,N,115,1019293
16499,Y,374,1067806
11059,Y,344,1073722
4939,Y,436,1068741
9752,Y,396,1075535
621,Y,450,1050452
9672,Y,482,1004512
8402,Y,717,1016762
10318,Y,219,1046041
13506,Y,380,1067837
6479,Y,435,1064565
8640,Y,494,1059044
259,Y,503,1057191
12332,N,624,1024137
5104,Y,363,1053335
27697,N,290,1026997
25778,Y,-1,1014327
4330,Y,34,1060074
5032,N,736,1020517
4851,Y,291,1060110
17992,Y,335,1075502
1832,Y,364,1053129
1012,Y,711,1022319
8740,Y,726,1024668
8652,Y,200,1040683
4023,Y,697,1027295
12634,Y,136,1081690
3174,Y,619,1043843
4646,Y,570,1030927
6281,Y,690,1019009
2052,Y,226,1096080
1245,Y,375,1051978
19788,Y,258,1090419
27954,Y,227,1027026
409,N,206,1094460
8219,,1136,1005679
2417,N,136,1052999
2644,Y,214,1096367
2793,Y,658,1039702
3618,Y,853,1014914
13389,Y,197,1015934
21263,Y,224,1013632
11628,Y,7,1042138
2285,Y,658,1039748
9734,Y,95,1055371
5265,N,575,1029451
4823,N,392,1049942
650,Y,245,1087221
4604,Y,178,1043825
2347,Y,430,1069469
1120,N,640,1028757
13531,N,695,1023362
4066,N,340,1074402
2523,N,302,1072975
36926,Y,159,1003128
4648,Y,402,1056424
21108,N,494,1019722
7760,Y,4,1006391
4101,N,302,1084924
3260,Y,276,1009632
889,N,579,1047796
887,Y,194,1084927
1771,Y,561,1043507
1366,Y,425,1060791
6387,N,252,1085675
4623,Y,47,1044139
842,Y,727,1033512
5426,Y,23,1043407
2766,N,220,1093736
1328,Y,485,1046534
2302,Y,379,1079768
824,Y,717,1099160
2116,Y,468,1053678
7742,Y,207,1023577
3026,Y,466,1048532
17326.05,N,491,1001899
4015,N,211,1090573
9642,Y,325,1058917
18970,Y,311,1099043
1169,N,209,1090795
4950,Y,107,1097994
700,Y,240,1072884
7646,Y,737,1015657
23108,Y,596,1019713
6551,Y,180,1006617
1693,Y,338,1056695
7675,Y,612,1038436
6034,N,550,1051346
2554,Y,524,1047341
4154,Y,216,1049310
7480,Y,894,1007300
945,N,704,1022811
8764,N,263,1089896
3664,Y,423,1053575
1975,Y,22,1077806
3622,Y,183,1058980
22795,N,411,1034167
3611,N,200,1083186
26399,N,390,1076958
3651,N,50,1066887
2355,Y,423,1007145
639,Y,225,1093414
1059,Y,622,1037488
19903,Y,543,1040521
22211,N,424,1070476
4292,,842,1013413
8242,Y,377,1015959
17843,Y,184,1099907
6624,Y,261,1090150
7711,Y,405,1064043
10770,Y,236,1040270
2748,N,237,1047651
4080,Y,884,1013575
3693,Y,1465,1000947
5756,Y,873,1010704
1476,N,269,1025515
5302,Y,184,1093087
3612,Y,397,1065642
5021,Y,823,1016941
15734,Y,396,1049067
2472,Y,105,1008923
5382,N,496,1058543
15881,Y,667,1020968
716,Y,242,1092077
1869,Y,371,1082598
2986,Y,298,1092468
819,N,409,1055353
3754,N,85,1080153
7239,N,244,1091850
14582,Y,313,1006222
2433,Y,398,1056993
18731,Y,175,1055509
24311,Y,106,1011616
9259,Y,778,1025392
1557,Y,1084,1008386
7227,N,90,1060742
7571,N,268,1068485
1540,Y,2,1085235
3561,Y,565,1032164
2622,Y,191,1097203
3577,Y,447,1056443
10352,N,310,1082450
249,N,261,1083658
112961.1167,Y,1120,1000299
13145,Y,99,1004604
10135,N,332,1007585
16856,Y,331,1005907
311,Y,731,1024231
3927,Y,372,1069120
3385,N,76,1084761
9409,Y,109,1006385
1827,N,232,1088417
7954,N,955,1006084
1477,Y,188,1086024
3408,Y,444,1044342
17678,N,713,1022216
2184,Y,1007,1008920
1220,Y,94,1022927
2842,Y,567,1049212
8083,Y,371,1025833
10042,Y,858,1019089
68,N,571,1037964
136445,Y,189,1000964
418,N,929,1014347
3626,Y,197,1062080
874,Y,178,1053780
3065,Y,340,1088307
871,Y,454,1015870
1157,Y,132,1069735
5201,Y,522,1036689
5515,Y,523,1042586
4595,,234,1098275
529,Y,284,1066319
9913,N,387,1050569
6287,Y,285,1093504
3674,Y,414,1054640
12153,Y,56,1031438
8312,Y,253,1090998
6982,N,89,1006002
6125,N,805,1018287
1950,Y,483,1040280
27022,N,247,1018998
325,Y,967,1005696
1280,Y,321,1078840
8445,Y,398,1008217
6639,N,717,1025420
1642,N,243,1092012
4059,Y,224,1076279
2009,Y,433,1052461
2980,Y,661,1039473
9486,N,352,1072203
3721,Y,726,1024663
40141.06,N,518,1001154
2640,Y,316,1080229
6173,N,437,1037508
1537,N,314,1090906
4431,Y,152,1058954
9077,Y,646,1027928
156,Y,250,1018027
3721,N,338,1074982
3849,Y,285,1076645
7077,Y,305,1034891
13468,Y,188,1086096
18258,Y,28,1015398
1460,N,366,1084467
2716,Y,354,1023704
103,N,268,1089312
3936,Y,29,1054386
3067,N,322,1069614
17311,Y,364,1023517
349,Y,329,1076976
863,Y,204,1091322
3565,N,253,1070743
13242,Y,263,1083062
1930,N,202,1094634
13880,Y,130,1043958
2095,N,733,1032545
1365,Y,493,1039252
3524,N,189,1095245
19012,N,64,1022084
9334,N,213,1094112
8589,Y,840,1020737
2353,Y,187,1086165
14450,Y,286,1076384
6242,Y,158,1067745
4919,Y,32,1023755
4659,Y,566,1022875
2091,Y,271,1035217
1719,Y,508,1056467
9316,N,627,1036970
16931,Y,498,1013122
9808,Y,328,1012657
3368,Y,472,1041427
7592,N,397,1057032
2204,Y,218,1089706
18469,Y,977,1012292
3229,Y,347,1055397
3350,N,239,1087813
3779,Y,404,1048458
12008,Y,689,1005940
5833,Y,52,1050935
7608,Y,39,1092448
5082,N,542,1034981
2484,Y,888,1016641
2762,Y,310,1071488
12111,,8,1015776
22224,Y,420,1099329
6969,Y,340,1042780
707,Y,313,1061277
4088,Y,690,1036667
2953,N,369,1050006
2636,Y,187,1086172
3450,Y,323,1059467
4597,Y,253,1064825
5470,Y,184,1086980
11341,Y,101,1059332
5710,Y,697,1035920
9250,Y,57,1067886
5020,N,59,1055126
4836,Y,30,1095868
9573,N,35,1099394
4291,Y,274,1079309
6244,Y,576,1029227
5193,N,191,1092481
2198,N,291,1065171
13032,Y,97,1073627
3641,Y,326,1089599
7483,N,518,1043149
2116,Y,224,1089191
4753,N,432,1059186
7165,Y,1038,1007642
4859,Y,75,1089729
4941,Y,352,1072180
789,Y,259,1084434
40088,Y,163,1006235
17595,N,815,1017479
3291,Y,812,1009566
2430,Y,595,1026716
5963,Y,359,1053845
5957,Y,441,1051512
7231,Y,386,1021526
5984,N,70,1085337
6355,N,223,1077112
8151,Y,223,1016313
11667,Y,477,1011903
2163,Y,147,1037257
5308,N,568,1042747
7892,Y,307,1091714
2246,Y,674,1003155
7953,Y,152,1047281
5599,Y,500,1008946
6160,Y,994,1007459
14835,Y,599,1039570
3367,Y,81,1061193
26501,Y,44,1035393
10971,N,789,1016108
5108,Y,52,1045990
4017,Y,409,1047982
1421,Y,254,1070640
2389,Y,329,1068754
8509,Y,482,1046913
9204,Y,96,1004723
7285,Y,255,1070503
8390,N,730,1015985
9567,Y,10,1036572
462,Y,193,1077986
4206,Y,512,1048533
1629,Y,200,1096884
956,Y,4,1004780
8576,Y,154,1023674
4500,Y,484,1036762
2403,Y,391,1066383
32404,Y,48,1073285
3311,N,331,1068414
3809,Y,129,1019057
11951,N,18,1078969
9872,N,133,1033767
18781,N,104,1044811
4751,Y,188,1086102
4405,Y,519,1037049
877,N,419,1054080
2064,Y,360,1070927
8889,Y,952,1013318
5434,Y,671,1033076
1860,Y,352,1039361
23241,Y,436,1045196
7904,Y,547,1040092
11651,N,857,1019220
174,Y,940,1011130
2591,N,209,1080014
937,Y,401,1048813
5673,Y,740,1023616
8540,N,430,1069509
314,Y,307,1083652
2383,Y,353,1072036
3382,Y,305,1069192
2876,Y,82,1078667
19175,N,250,1087695
2718,Y,576,1029061
10343,Y,973,1012438
4433,Y,435,1052276
1301,Y,357,1053974
879,Y,671,1025474
436,Y,1306,1001356
3042,N,241,1072782
4222,Y,440,1044799
5515,N,357,1086028
418,Y,768,1021543
19881,Y,238,1004332
22800,Y,415,1054495
2428,Y,458,1065552
3329,Y,611,1038471
3884,Y,926,1099346
6891,Y,925,1014602
5517,N,323,1059383
1408,N,643,1021221
6062,N,201,1083058
3613,Y,610,1044718
702,Y,817,1017340
6285,N,267,1082385
827,Y,571,1011825
17870,,382,1067647
1518,N,356,1064737
2278,Y,366,1070021
2293,Y,425,1046374
1936,Y,578,1041696
5451,Y,172,1040596
4660,Y,297,1063902
3508,Y,834,1099554
3320,N,318,1079692
15898,N,192,1097131
1354,N,391,1076715
7907,Y,68,1010778
5104,Y,529,1046803
3919,Y,239,1033128
8775,Y,163,1085659
11453,Y,251,1071120
4843,N,160,1036848
4279,N,310,1082719
8681,N,367,1062650
8985,Y,121,1016703
4006,Y,336,1075422
6098,Y,392,1057964
17094,N,358,1068077
4054,Y,133,1060717
6468,N,259,1040623
3785,N,268,1094358
656,Y,324,1069348
5211,Y,295,1074294
6091,N,347,1054831
5632,Y,402,1048734
4772,Y,564,1032582
12235,Y,255,1024335
5797,Y,515,1048205
5646,N,512,1056028
3144,Y,991,1011773
7778,N,236,1051187
12224,Y,233,1088336
14030,N,767,1000455
3997,N,332,1034115
7916,Y,1109,1004066
3379,Y,314,1081120
10659,Y,876,1012043
2732,N,212,1094146
25616,Y,556,1011490
6224,Y,181,1066604
2888,,438,1045028
1164,N,440,1068103
9423,N,48,1052888
11853,Y,219,1020118
3348,N,207,1096627
2332,Y,344,1087974
3370,N,344,1073702
6396,Y,532,1041698
15718,N,314,1038858
2439,Y,200,1071964
7061,N,291,1075262
5055,N,212,1096445
19175,Y,504,1000132
1950,Y,321,1078713
18738,Y,542,1010940
1013,N,217,1078006
2800,Y,231,1074601
3511,Y,416,1062134
5868,N,420,1003365
9428,Y,778,1020761
3718,Y,296,1064152
29157,N,35,1099291
14768,N,148,1089333
10087,Y,524,1035088
1433,Y,436,1058426
6741,Y,322,1078516
3722,Y,352,1065243
3552,Y,444,1056903
6247,Y,34,1023157
41,Y,452,1066473
17794,Y,384,1001617
602,Y,479,1061772
2786,N,328,1077172
16231,N,110,1000760
4058,Y,329,1068645
5202,Y,209,1096572
7727,Y,309,1083125
8958,Y,709,1011237
9520,Y,336,1056161
23363,Y,172,1000446
4943,N,532,1035747
1036,Y,5,1035768
2862,N,400,1074781
5996,Y,295,1098777
2869,Y,638,1029181
3012,N,214,1094035
8069,Y,465,1047887
20642,Y,480,1047138
494,Y,1298,1002398
251,Y,340,1056301
5935,N,311,1041732
18219,N,735,1031829
1260,Y,257,1084870
10151,Y,111,1050192
7221,Y,3,1068273
9218,N,481,1021189
594,Y,612,1034252
6085,Y,196,1065804
619,Y,572,1037937
6812,Y,340,1029332
3962,Y,681,1029811
14546,Y,81,1025548
21698,Y,351,1065619
30198,Y,1,1005808
4160,Y,188,1097368
5819,N,428,1017165
5068,Y,419,1037129
38571,Y,300,1002549
518,Y,204,1091309
4831,Y,149,1077148
11789,Y,189,1069569
8451,Y,687,1019290
6994,Y,706,1005523
2258,N,380,1067954
3263,Y,841,1010949
1494,Y,678,1024768
16217,N,268,1046956
1708,Y,289,1065456
15632,N,63,1004557
2434,Y,958,1010740
16261,Y,800,1018704
5035,N,324,1089883
5763,N,335,1075690
5160,Y,340,1048096
4049,N,383,1019623
2788,Y,364,1053161
1361,Y,441,1051500
636,N,268,1080966
458,Y,676,1031476
6667,N,363,1063301
4936,Y,1015,1010865
4828,Y,257,1037287
2043,Y,314,1081283
1901,N,579,1047810
15,N,518,1055137
13177,N,672,1038480
1172,Y,403,1073944
6223,Y,496,1050409
7635,Y,650,1003107
2539,Y,596,1026648
7684,N,328,1077276
14380,N,513,1055865
1904,Y,352,1087157
2317,Y,838,1020858
12213,N,417,1071589
1680,Y,845,1014241
3890,Y,166,1020596
2786,Y,501,1044949
8743,Y,215,1014860
2001,,212,1094130
4716,N,174,1033448
106,Y,346,1066283
1381,Y,1203,1002654
8147,Y,326,1077837
8720,Y,134,1067522
1140,Y,793,1015886
2948,Y,569,1042615
2083,Y,367,1079592
6189,N,489,1056912
4068,Y,90,1046959
16445,N,303,1041626
1387,N,114,1025078
3399,N,309,1061963
5152,N,986,1009755
1660,N,332,1076391
5831,N,122,1044963
30468,Y,20,1051239
39108.03,N,634,1000223
2345,Y,280,1093745
3485,Y,211,1090508
12456,Y,113,1037013
16855,Y,514,1055737
3359,Y,248,1086417
597,N,274,1088724
14272,Y,303,1023796
2795,Y,687,1028551
12294,Y,247,1072686
424,Y,1125,1004531
3236,N,303,1072728
417,Y,124,1097819
4214,Y,32,1020615
5261,Y,872,1008068
6154,Y,411,1027362
10438,N,447,1067130
7631,Y,116,1049335
9563,Y,351,1087368
4115,Y,771,1017394
972,Y,315,1080568
4869,Y,289,1082681
6349,Y,636,1029763
7792.04,Y,1504,1000466
6392,N,1056,1003917
4142,Y,9,1060130
3178,Y,353,1065185
5943,N,795,1015799
11651,N,718,1021799
12914,Y,310,1082398
3676,Y,109,1023262
1634,Y,673,1013668
2321,Y,354,1086575
5882,N,251,1091154
7049,Y,316,1070547
3193,Y,76,1070194
16725,Y,432,1059149
3024,Y,135,1083635
3894,Y,211,1090559
10638,Y,51,1025844
1444,N,234,1095880
24785,Y,288,1017347
14059,Y,659,1002021
11253,N,399,1098781
1731,Y,221,1076872
5838,N,706,1035359
16877,N,234,1088193
3593,N,427,1059820
19917,Y,572,1042390
5713,Y,516,1055380
6252,N,395,1075813
7196,Y,808,1012269
2055,Y,353,1065134
845,Y,456,1049716
10148,Y,83,1091127
5438,N,376,1080800
4020,N,268,1089363
443,Y,199,1091670
7521,Y,314,1060963
7110,Y,100,1057998
9072,Y,474,1004800
1191,N,455,1049778
1508,N,331,1057735
2912,Y,220,1093677
13832,Y,347,1087743
10714,Y,136,1074863
2132,Y,446,1036630
4182,N,493,1059330
2431,Y,180,1075308
6786,Y,18,1084949
3743,Y,474,1052992
4131,Y,660,1034109
15964,Y,691,1005989
25527,Y,126,1031297
8049,Y,276,1048875
16498,N,356,1055765
6667,Y,743,1029625
10656,Y,197,1025767
3615,Y,346,1055590
9707,Y,935,1007220
8716,Y,271,1063198
7510,Y,112,1096611
2211,Y,185,1057944
18975,N,75,1034311
9169,Y,71,1031644
3442,N,384,1067336
7002,Y,311,1082132
1324,Y,304,1091946
574,Y,951,1099138
6096,,799,1018816
2352,Y,1052,1009558
2690,Y,183,1093160
27923,Y,350,1024978
3441,Y,587,1040731
5815,Y,576,1011376
2924,Y,358,1085947
4209,Y,504,1044598
6276,Y,678,1098507
8939,N,737,1031208
701,Y,17,1070605
10316,N,405,1044370
5518,Y,902,1012916
6005,Y,427,1060195
9349,Y,77,1034162
10418,N,264,1089769
19439,Y,110,1039603
4322,Y,669,1033200
3303,Y,28,1030550
927,Y,664,1026024
2399,N,560,1033237
3227,Y,590,1027212
1894,N,365,1053073
25365,Y,700,1004486
4550,N,680,1030277
9684,Y,233,1042051
4181,Y,225,1076158
4237,Y,756,1018532
744,Y,407,1055610
235,Y,304,1062830
8085,Y,419,1061491
7131,Y,428,1046016
12529,N,390,1050196
15545,Y,57,1054002
4791,Y,330,1076724
11075,N,182,1008205
5490,,396,1075544
4595,Y,97,1099769
10394,Y,746,1019495
19243,Y,269,1042592
5172,N,796,1019169
13557,N,194,1097062
15482,N,69,1047570
6690,Y,742,1029917
9078,Y,686,1028818
4195,Y,54,1092872
3186,Y,265,1082234
1250,N,976,1008434
4329,Y,295,1064432
1721,Y,691,1018872
2285,Y,529,1036034
1617,Y,8,1091736
6328,N,216,1096340
3090,Y,380,1051448
30989,N,116,1006085
3175,Y,227,1075517
9803,Y,234,1095860
3541,N,196,1038905
20208,Y,585,1015832
2218,Y,704,1035512
8964,Y,364,1084840
2520,Y,964,1012849
1398,N,187,1092817
12961,Y,384,1004692
2869,N,208,1080337
6454,Y,221,1096215
6532,Y,208,1096607
5197,Y,333,1088937
1731,Y,315,1070798
140,Y,160,1002094
5802,N,451,1050292
2721,Y,214,1096373
13964,N,694,1036395
3544,Y,255,1090537
15092,Y,470,1022782
3512,N,2,1093373
29661,Y,133,1021211
2061,Y,671,1032957
7909,Y,337,1056795
15985,Y,350,1027203
20701,Y,280,1030114
2601,Y,523,1054363
14188,Y,451,1038819
2787,Y,303,1072749
13956,Y,869,1014270
11936,Y,700,1002530
14976,Y,572,1098655
4909,N,621,1043580
2557,Y,220,1096241
4165,Y,947,1006408
9383,N,765,1021739
3895,Y,264,1082751
6611,Y,313,1081376
7546,N,401,1056568
9639,Y,400,1048947
6277,Y,11,1054347
6377,Y,380,1060523
1302,Y,387,1066963
4539,Y,49,1056969
8864,Y,548,1034473
2419,Y,151,1048704
2969,Y,775,1020941
2994,Y,510,1048744
15799,Y,520,1054763
7545,Y,934,1011632
4250,Y,387,1071962
2359,Y,519,1055031
43,,367,1052823
9472,N,432,1059139
4912,Y,323,1078463
5986,Y,61,1029923
3064,N,327,1068999
8279,Y,226,1088987
17283,Y,611,1044586
15157,N,328,1058429
2778,Y,344,1073697
1739,Y,306,1062395
10010,Y,52,1069612
4174,N,431,1052625
2510,Y,432,1052553
8430,Y,347,1055418
4845,Y,585,1040930
2454,Y,388,1050381
2938,Y,526,1036313
14813,Y,492,1050898
503,Y,213,1054910
1953,Y,525,1002636
4544,Y,290,1087375
2434,Y,100,1054030
1255,Y,403,1064508
2850,Y,249,1071306
3007,Y,575,1037631
3125,Y,572,1030093
2133,Y,606,1038915
10891,Y,372,1082130
8275,Y,142,1034007
688,Y,452,1043530
6020,N,316,1056423
9731,N,114,1088891
7300,Y,624,1098257
215,Y,317,1060736
6557,N,460,1049225
16257,N,254,1084892
2975,Y,556,1030310
10485,N,763,1017977
711,Y,218,1089719
2310,Y,235,1095845
4921,Y,314,1061125
14256,N,261,1090164
10476,N,-2,1029317
12393,N,384,1059727
5797,Y,200,1083191
1556,Y,647,1099123
23213,Y,45,1005586
6159,N,59,1032787
1137,Y,225,1089047
556,N,328,1058326
13995,N,274,1056460
1183,N,220,1056449
2990,Y,563,1032750
7479,N,859,1018920
2463,N,253,1085626
2281,Y,631,1031096
6911,Y,679,1030522
3640,N,338,1055901
9786,Y,897,1013087
2491,N,246,1086986
3620,Y,205,1091162
989,N,631,1031028
9318,Y,671,1020722
13109,N,459,1099795
8555,N,296,1044432
1099,Y,499,1057917
1619,N,213,1078710
15976,N,280,1039716
2415,Y,139,1055388
5153,Y,385,1059426
9059,Y,53,1099585
10683,N,36,1090159
3039,N,323,1078408
3005,Y,1180,1003574
19059,Y,52,1076732
11606,Y,761,1022057
5861,N,715,1034745
11632,N,146,1002282
4327,Y,343,1088036
498,Y,207,1080865
1580,Y,210,1079846
7780,Y,311,1091204
2275,N,236,1088013
15243,N,123,1075629
145,Y,186,1097449
7065,N,92,1041644
2265,Y,602,1026108
19324,Y,2,1002834
4240,Y,204,1051393
7424,N,235,1081897
5141,Y,323,1069576
3140,Y,513,1026080
22648,Y,300,1018063
4319,N,215,1090090
1816,N,296,1074105
1306,Y,363,1030092
1128,N,44,1062988
1728,Y,134,1080995
1805,Y,268,1068425
1158,Y,805,1012378
1859,N,121,1036796
1687,Y,318,1060455
2195,N,185,1086526
5728,Y,571,1030391
16865.02,,579,1001667
7351,Y,499,1034849
4047,Y,782,1016557
20129,Y,669,1033086
21429,Y,443,1038349
5947,Y,563,1049701
11186,Y,685,1024214
1381,Y,181,1093309
3875,Y,310,1008475
3506,Y,673,1032228
1881,Y,526,1036321
5512,Y,241,1010707
8371,Y,853,1019694
14079,Y,275,1099932
645,Y,397,1065651
3674,Y,734,1032137
14043,Y,814,1022630
492,Y,496,1058477
2430,Y,740,1016518
9481,Y,886,1009397
2578,Y,254,1095060
1849,N,188,1092371
7760,N,151,1046655
5896,Y,287,1076105
12776,Y,831,1016345
16811,Y,266,1004896
6221,N,660,1026334
9653,Y,782,1020455
4162,Y,712,1022230
93,N,250,1095255
2448,Y,233,1074293
1413,N,458,1042970
5717,Y,472,1041464
1048,Y,252,1085697
2020,N,461,1054493
19903,Y,516,1022666
14286,N,595,1039906
11262,Y,224,1088831
4618,Y,125,1008003
7772,Y,1057,1009325
12137,Y,98,1066781
7311,Y,1068,1005925
17460,Y,316,1014436
4065,Y,306,1084163
3527,Y,319,1060228
725,N,234,1090500
1195,Y,303,1062906
26716,Y,607,1017810
2025,Y,246,1066805
11672,Y,132,1006496
8162,Y,1102,1007378
504,Y,316,1080144
135,N,223,1089236
3866,N,182,1097590
10431,Y,410,1055265
11427,Y,230,1011268
1101,Y,186,1097411
24402,Y,138,1037725
4981,Y,385,1050712
448,Y,460,1042451
8125,Y,133,1006426
1095,Y,216,1096327
35070,Y,43,1024482
7168,Y,585,1027808
3594,Y,296,1064214
6829,Y,442,1062699
24430,N,326,1038809
7694,Y,355,1086423
10913,Y,130,1096778
3394,Y,575,1029461
9703,N,294,1092822
9905,N,52,1071645
2819,Y,11,1037215
3141,Y,264,1010502
36556.15333,Y,15,1000488
1233,Y,299,1073472
8865,Y,216,1096328
13208,Y,214,1026558
13963,Y,347,1018341
9425,Y,684,1037418
5667,N,492,1045805
9508,Y,223,1076542
10709,Y,397,1007802
2153,Y,467,1048359
1341,Y,240,1069071
2565,Y,293,1064867
6498,N,868,1012362
3637,Y,395,1076001
5458,Y,277,1031653
4602,Y,465,1048655
3716,N,441,1044702
3255,Y,375,1068609
2495,Y,230,1088519
18780,Y,463,1005546
2057,N,186,1097444
4341,Y,197,1084492
1394,Y,398,1065377
4038,Y,412,1062764
1137,,439,1068253
5090,Y,425,1070274
8084,N,620,1026578
7095,Y,1299,1001989
21275,Y,412,1054875
2705,Y,449,1050493
2329,N,229,1088620
2,Y,478,1047307
25691,Y,355,1069958
8049,Y,595,1023510
617,Y,276,1072367
1551,Y,565,1032386
1805,Y,322,1078677
8143,N,335,1067776
8805,Y,331,1009783
2263,N,190,1085784
2202,Y,929,1007718
9004,N,315,1080717
2072,N,247,1086705
6214,Y,827,1021692
4309,Y,293,1074660
1742,Y,655,1021875
888,N,776,1016992
982,N,709,1026229
2902,Y,286,1076218
3550,Y,698,1036032
5031,Y,168,1075596
4933,N,475,1052857
8206,N,436,1045193
3977,N,186,1097452
7045,Y,438,1057993
13629,N,265,1036464
1070,Y,835,1011294
130,Y,224,1076342
170,Y,183,1087219
7270,Y,461,1049059
1429,N,254,1075664
5557,Y,425,1046337
11528,Y,368,1083680
8559,N,199,1096901
1677,Y,22,1085750
2521,Y,311,1091315
1804,Y,85,1039049
594,Y,214,1078336
9727,Y,408,1056205
2627,Y,133,1044315
23536,N,347,1006023
710,N,322,1078649
3896,N,260,1094804
2473,,1152,1098283
3149,Y,377,1080301
10563,Y,197,1075723
19390,N,469,1053515
1584,Y,373,1081576
3905,N,308,1056728
1098,N,221,1076994
7195,Y,205,1006940
10572,Y,306,1027085
3554,Y,335,1057025
5446,N,350,1055995
8545,Y,346,1008669
3802,Y,142,1073693
15552,N,123,1005337
6584,N,187,1086151
6932,Y,79,1028724
49616,Y,110,1002399
939,Y,568,1049024
2128,Y,289,1065644
8925,Y,431,1069359
8695,Y,222,1074164
6011,Y,1485,1000602
1352,Y,923,1010356
2450,Y,98,1090279
5346,N,107,1052835
6636,N,298,1063731
10715,N,20,1087462
1530,Y,207,1090153
3605,Y,429,1069638
2421,Y,720,1034155
10314,Y,1025,1099035
4095,Y,120,1008892
6054,Y,541,1035124
2421,Y,102,1063486
1732,Y,465,1045772
4130,Y,509,1020565
1972,Y,317,1080081
6873,N,290,1067219
2610,N,205,1091176
21844,Y,45,1010404
1814,Y,787,1024617
432,Y,854,1019646
9822,Y,382,1051142
2464,N,738,1020358
2716,Y,299,1085446
5179,N,271,1080111
1744,Y,187,1086298
2588,Y,261,1024449
11565,Y,-5,1007977
2269,N,404,1048464
3304,N,201,1094696
2519,N,333,1067135
11851,Y,35,1042332
10476,Y,15,1027382
6844,N,300,1085313
4399,Y,308,1071995
13252,N,716,1016811
4496,Y,309,1071782
3223,Y,287,1068119
4383,Y,198,1083987
8950,,278,1078109
10609,Y,475,1047537
2308,Y,338,1088499
4980,Y,537,1041081
8975,Y,38,1035209
2560,Y,445,1056763
6654,N,352,1087138
4082,Y,218,1089802
1580,N,353,1054528
4096,Y,366,1070001
5142,N,153,1094210
876,Y,875,1012080
1229,Y,634,1030162
8289,Y,217,1094526
4784,Y,723,1016341
3664,Y,205,1096690
3921,N,350,1047354
7054,Y,352,1008805
296,Y,926,1010281
3040,Y,127,1050701
2681,Y,712,1017156
2981,Y,620,1033419
6715,Y,204,1081783
812,Y,473,1053070
4250,Y,1436,1001156
35343,N,20,1004488
4387,N,666,1021088
2124,Y,321,1090224
1710,N,645,1022650
7009,N,99,1074055
8303,Y,229,1092595
3026,N,44,1094411
6977,Y,199,1040371
6991,N,389,1058577
727,N,293,1074776
9336,Y,90,1089195
750,Y,370,1062106
23789,Y,193,1007751
3645,N,180,1057987
4255,Y,717,1017234
10859,Y,254,1032489
4610,N,84,1066369
1896,Y,297,1046748
13657,N,446,1050827
6018,Y,187,1035930
3975,N,138,1073304
23533,Y,484,1036979
4656,Y,457,1045385
8070,Y,613,1020071
5753,Y,381,1060326
13669,,500,1057794
3418,Y,303,1045707
6971,Y,10,1067347
6622,Y,512,1043753
1078,Y,257,1070076
6662,Y,310,1061888
13088,Y,225,1089063
8027,Y,405,1019430
5596,N,677,1031125
3419,Y,464,1054132
7975,Y,307,1048366
2616,,183,1095552
6475,Y,1106,1004884
9607,N,87,1016567
4878,Y,377,1080359
3258,N,107,1043589
12163,Y,312,1091133
16536,Y,213,1044725
1448,Y,252,1091076
7711,Y,281,1062916
8292,Y,114,1007115
12519.02,Y,513,1001105
11516,N,672,1025303
1433,N,19,1069447
2392,N,445,1044238
1946,N,312,1081826
5650,Y,131,1009333
1795,Y,335,1017087
5275,Y,66,1077034
2279,Y,306,1084339
22497,Y,144,1039295
10060,N,500,1049952
2221,Y,400,1074678
4086,N,227,1096065
3696,Y,959,1005964
4038,Y,9,1003635
14564,Y,180,1036573
9458,Y,746,1015106
15487,Y,431,1000354
8609,Y,414,1062438
9319,N,276,1005827
8278,Y,412,1062808
14528,N,64,1031859
38555,Y,178,1041096
1366,N,150,1086818
2914,Y,745,1015217
12960,Y,409,1063288
741,Y,747,1028700
23418,N,192,1042762
1192,N,204,1094559
2122,Y,594,1046401
12819,N,477,1032088
5998,Y,82,1020466
8044,Y,655,1039975
3534,N,249,1071415
5059,Y,568,1031378
32207,Y,216,1063614
11714,Y,135,1026819
16269,Y,426,1060564
8175,Y,281,1064803
6119,Y,802,1003496
10832,Y,521,1047554
1669,N,198,1091453
4703,Y,627,1023954
2275,Y,55,1008818
2296,Y,280,1077839
3149,Y,325,1077875
1948,Y,489,1051287
11155,N,940,1006832
5267,N,405,1064028
1737,N,259,1094851
2586,Y,409,1072892
200,Y,30,1061828
4287,Y,66,1035215
4126,Y,350,1072483
689,Y,323,1069456
6205,N,237,1087960
38929,N,97,1041288
10260,Y,217,1030970
857,Y,429,1045971
9468,Y,454,1029816
4706,Y,298,1073570
976,Y,676,1038122
1355,Y,524,1047332
16586,N,629,1012964
2903,Y,11,1041152
7328,Y,240,1035640
2030,N,204,1091274
16993,Y,444,1024347
13578,Y,237,1038542
9619,Y,321,1014613
